pinyin,tone,server_name,filename,url,status,size,http_status
kua,2,kua,kua2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kua2.mp3,downloaded,15045,200
kua,3,kua,kua3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kua3.mp3,downloaded,22568,200
kua,4,kua,kua4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kua4.mp3,downloaded,16926,200
kuai,1,kuai,kuai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuai1.mp3,downloaded,23195,200
kuai,2,kuai,kuai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuai2.mp3,downloaded,17553,200
kuai,3,kuai,kuai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuai3.mp3,downloaded,21941,200
kuai,4,kuai,kuai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuai4.mp3,downloaded,15672,200
kuan,1,kuan,kuan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuan1.mp3,downloaded,25703,200
kuan,2,kuan,kuan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuan2.mp3,downloaded,16926,200
kuan,3,kuan,kuan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuan3.mp3,downloaded,20061,200
kuan,4,kuan,kuan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuan4.mp3,downloaded,15672,200
kuang,1,kuang,kuang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuang1.mp3,downloaded,21941,200
kuang,2,kuang,kuang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuang2.mp3,downloaded,18807,200
kuang,3,kuang,kuang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuang3.mp3,downloaded,23195,200
kuang,4,kuang,kuang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuang4.mp3,downloaded,16299,200
kui,1,kui,kui1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kui1.mp3,downloaded,19643,200
kui,2,kui,kui2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kui2.mp3,downloaded,19225,200
kui,3,kui,kui3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kui3.mp3,downloaded,22986,200
kui,4,kui,kui4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kui4.mp3,downloaded,19643,200
kun,1,kun,kun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kun1.mp3,downloaded,21941,200
kun,2,kun,kun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kun2.mp3,downloaded,16299,200
kun,3,kun,kun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kun3.mp3,downloaded,22568,200
kun,4,kun,kun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kun4.mp3,downloaded,16926,200
kuo,1,kuo,kuo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuo1.mp3,downloaded,23195,200
kuo,2,kuo,kuo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuo2.mp3,downloaded,16926,200
kuo,3,kuo,kuo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuo3.mp3,downloaded,21941,200
kuo,4,kuo,kuo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/kuo4.mp3,downloaded,16299,200
la,1,la,la1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/la1.mp3,downloaded,16926,200
la,2,la,la2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/la2.mp3,downloaded,11910,200
la,3,la,la3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/la3.mp3,downloaded,16926,200
la,4,la,la4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/la4.mp3,downloaded,11284,200
lai,1,lai,lai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lai1.mp3,downloaded,18807,200
lai,2,lai,lai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lai2.mp3,downloaded,12537,200
lai,3,lai,lai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lai3.mp3,downloaded,18807,200
lai,4,lai,lai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lai4.mp3,downloaded,10657,200
lan,1,lan,lan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lan1.mp3,downloaded,21941,200
lan,2,lan,lan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lan2.mp3,downloaded,16299,200
lan,3,lan,lan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lan3.mp3,downloaded,20688,200
lan,4,lan,lan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lan4.mp3,downloaded,15045,200
lang,1,lang,lang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lang1.mp3,downloaded,24449,200
lang,2,lang,lang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lang2.mp3,downloaded,19434,200
lang,3,lang,lang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lang3.mp3,downloaded,24449,200
lang,4,lang,lang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lang4.mp3,downloaded,20061,200
lao,1,lao,lao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lao1.mp3,downloaded,21941,200
lao,2,lao,lao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lao2.mp3,downloaded,15672,200
lao,3,lao,lao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lao3.mp3,downloaded,21941,200
lao,4,lao,lao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lao4.mp3,downloaded,14418,200
le,1,le,le1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/le1.mp3,downloaded,21941,200
le,2,le,le2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/le2.mp3,downloaded,16299,200
le,3,le,le3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/le3.mp3,downloaded,20688,200
le,4,le,le4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/le4.mp3,downloaded,15672,200
lei,1,lei,lei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lei1.mp3,downloaded,23195,200
lei,2,lei,lei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lei2.mp3,downloaded,14418,200
lei,3,lei,lei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lei3.mp3,downloaded,21315,200
lei,4,lei,lei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lei4.mp3,downloaded,15672,200
leng,1,leng,leng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/leng1.mp3,downloaded,22986,200
leng,2,leng,leng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/leng2.mp3,downloaded,18389,200
leng,3,leng,leng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/leng3.mp3,downloaded,24240,200
leng,4,leng,leng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/leng4.mp3,downloaded,20897,200
li,1,li,li1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/li1.mp3,downloaded,21315,200
li,2,li,li2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/li2.mp3,downloaded,13164,200
li,3,li,li3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/li3.mp3,downloaded,20061,200
li,4,li,li4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/li4.mp3,downloaded,12537,200
lia,1,lia,lia1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lia1.mp3,downloaded,25076,200
lia,2,lia,lia2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lia2.mp3,downloaded,16299,200
lia,3,lia,lia3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lia3.mp3,downloaded,21941,200
lia,4,lia,lia4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lia4.mp3,downloaded,14418,200
lian,1,lian,lian1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lian1.mp3,downloaded,20688,200
lian,2,lian,lian2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lian2.mp3,downloaded,11910,200
lian,3,lian,lian3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lian3.mp3,downloaded,20061,200
lian,4,lian,lian4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lian4.mp3,downloaded,11910,200
liang,1,liang,liang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liang1.mp3,downloaded,23822,200
liang,2,liang,liang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liang2.mp3,downloaded,14418,200
liang,3,liang,liang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liang3.mp3,downloaded,20688,200
liang,4,liang,liang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liang4.mp3,downloaded,14418,200
liao,1,liao,liao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liao1.mp3,downloaded,27584,200
liao,2,liao,liao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liao2.mp3,downloaded,15045,200
liao,3,liao,liao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liao3.mp3,downloaded,22568,200
liao,4,liao,liao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liao4.mp3,downloaded,12537,200
lie,1,lie,lie1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lie1.mp3,downloaded,22568,200
lie,2,lie,lie2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lie2.mp3,downloaded,14418,200
lie,3,lie,lie3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lie3.mp3,downloaded,20688,200
lie,4,lie,lie4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lie4.mp3,downloaded,13791,200
lin,1,lin,lin1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lin1.mp3,downloaded,18180,200
lin,2,lin,lin2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lin2.mp3,downloaded,13164,200
lin,3,lin,lin3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lin3.mp3,downloaded,16299,200
lin,4,lin,lin4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lin4.mp3,downloaded,10657,200
ling,1,ling,ling1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ling1.mp3,downloaded,22465,200
ling,2,ling,ling2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ling2.mp3,downloaded,17553,200
ling,3,ling,ling3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ling3.mp3,downloaded,25391,200
ling,4,ling,ling4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ling4.mp3,downloaded,15672,200
liu,1,liu,liu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liu1.mp3,downloaded,20688,200
liu,2,liu,liu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liu2.mp3,downloaded,14418,200
liu,3,liu,liu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liu3.mp3,downloaded,22568,200
liu,4,liu,liu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/liu4.mp3,downloaded,15672,200
long,1,long,long1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/long1.mp3,downloaded,24449,200
long,2,long,long2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/long2.mp3,downloaded,16926,200
long,3,long,long3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/long3.mp3,downloaded,22568,200
long,4,long,long4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/long4.mp3,downloaded,15672,200
lou,1,lou,lou1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lou1.mp3,downloaded,23195,200
lou,2,lou,lou2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lou2.mp3,downloaded,16926,200
lou,3,lou,lou3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lou3.mp3,downloaded,21941,200
lou,4,lou,lou4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lou4.mp3,downloaded,16299,200
lu,1,lu,lu1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lu1.mp3,downloaded,23195,200
lu,2,lu,lu2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lu2.mp3,downloaded,14418,200
lu,3,lu,lu3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lu3.mp3,downloaded,21941,200
lu,4,lu,lu4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lu4.mp3,downloaded,17553,200
luan,1,luan,luan1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luan1.mp3,downloaded,22568,200
luan,2,luan,luan2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luan2.mp3,downloaded,14418,200
luan,3,luan,luan3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luan3.mp3,downloaded,21315,200
luan,4,luan,luan4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luan4.mp3,downloaded,14418,200
lun,1,lun,lun1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lun1.mp3,downloaded,23195,200
lun,2,lun,lun2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lun2.mp3,downloaded,17553,200
lun,3,lun,lun3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lun3.mp3,downloaded,21315,200
lun,4,lun,lun4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lun4.mp3,downloaded,16299,200
luo,1,luo,luo1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luo1.mp3,downloaded,21941,200
luo,2,luo,luo2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luo2.mp3,downloaded,16926,200
luo,3,luo,luo3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luo3.mp3,downloaded,22568,200
luo,4,luo,luo4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/luo4.mp3,downloaded,15045,200
lü,1,lv,lv1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lv1.mp3,downloaded,19434,200
lü,2,lv,lv2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lv2.mp3,downloaded,14418,200
lü,3,lv,lv3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lv3.mp3,downloaded,19434,200
lü,4,lv,lv4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lv4.mp3,downloaded,11284,200
lüe,1,lve,lve1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lve1.mp3,downloaded,21941,200
lüe,2,lve,lve2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lve2.mp3,downloaded,14418,200
lüe,3,lve,lve3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lve3.mp3,downloaded,19434,200
lüe,4,lve,lve4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/lve4.mp3,downloaded,13164,200
ma,1,ma,ma1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ma1.mp3,downloaded,16926,200
ma,2,ma,ma2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ma2.mp3,downloaded,11910,200
ma,3,ma,ma3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ma3.mp3,downloaded,16299,200
ma,4,ma,ma4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/ma4.mp3,downloaded,10657,200
mai,1,mai,mai1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mai1.mp3,downloaded,19434,200
mai,2,mai,mai2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mai2.mp3,downloaded,12537,200
mai,3,mai,mai3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mai3.mp3,downloaded,18180,200
mai,4,mai,mai4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mai4.mp3,downloaded,10657,200
man,1,man,man1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/man1.mp3,downloaded,21941,200
man,2,man,man2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/man2.mp3,downloaded,15045,200
man,3,man,man3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/man3.mp3,downloaded,20061,200
man,4,man,man4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/man4.mp3,downloaded,14418,200
mang,1,mang,mang1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mang1.mp3,downloaded,21941,200
mang,2,mang,mang2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mang2.mp3,downloaded,15672,200
mang,3,mang,mang3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mang3.mp3,downloaded,20688,200
mang,4,mang,mang4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mang4.mp3,downloaded,16926,200
mao,1,mao,mao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mao1.mp3,downloaded,20061,200
mao,2,mao,mao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mao2.mp3,downloaded,14418,200
mao,3,mao,mao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mao3.mp3,downloaded,20061,200
mao,4,mao,mao4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mao4.mp3,downloaded,16299,200
me,1,me,me1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/me1.mp3,downloaded,17135,200
me,2,me,me2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/me2.mp3,downloaded,15463,200
me,3,me,me3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/me3.mp3,downloaded,20479,200
me,4,me,me4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/me4.mp3,downloaded,12955,200
mei,1,mei,mei1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mei1.mp3,downloaded,20688,200
mei,2,mei,mei2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mei2.mp3,downloaded,13791,200
mei,3,mei,mei3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mei3.mp3,downloaded,22568,200
mei,4,mei,mei4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mei4.mp3,downloaded,13791,200
men,1,men,men1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/men1.mp3,downloaded,21941,200
men,2,men,men2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/men2.mp3,downloaded,19434,200
men,3,men,men3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/men3.mp3,downloaded,20688,200
men,4,men,men4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/men4.mp3,downloaded,13791,200
meng,1,meng,meng1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/meng1.mp3,downloaded,20061,200
meng,2,meng,meng2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/meng2.mp3,downloaded,17971,200
meng,3,meng,meng3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/meng3.mp3,downloaded,25076,200
meng,4,meng,meng4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/meng4.mp3,downloaded,22568,200
mi,1,mi,mi1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mi1.mp3,downloaded,20688,200
mi,2,mi,mi2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mi2.mp3,downloaded,13164,200
mi,3,mi,mi3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mi3.mp3,downloaded,20688,200
mi,4,mi,mi4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mi4.mp3,downloaded,11284,200
mian,1,mian,mian1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mian1.mp3,downloaded,21315,200
mian,2,mian,mian2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mian2.mp3,downloaded,15045,200
mian,3,mian,mian3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mian3.mp3,downloaded,20688,200
mian,4,mian,mian4.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/mian4.mp3,downloaded,13791,200
miao,1,miao,miao1.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/miao1.mp3,downloaded,21941,200
miao,2,miao,miao2.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/miao2.mp3,downloaded,14418,200
miao,3,miao,miao3.mp3,https://s3.amazonaws.com/media.yabla.com/chinese_static/audio/alicia/miao3.mp3,downloaded,21315,200
